編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLQLNHMFFCC38CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPROMLQLNHMFFCC38CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSOMLQLNHMFFCC48CA,1,223.57,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,十二層
RPSOMLQLNHMFFCC48CA,1,2.15,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPSOMLQLNHMFFCC48CA,1,123.09,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSOMLQLNHMFFCC48CA,1,.04,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPSOMLQLNHMFFCC48CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPSOMLQLNHMFFCC48CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTOMLQLNHMFFCC58CA,1,97.32,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,十層
RPTOMLQLNHMFFCC58CA,1,.94,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTOMLQLNHMFFCC58CA,1,55.63,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTOMLQLNHMFFCC58CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPTOMLQLNHMFFCC58CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTOMLQLNHMFFCC58CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTNMLSKNHMFFCC58CA,24,140.81,住家用,鋼筋混凝土造,81年11月3日,十七層,二層
RPTNMLSKNHMFFCC58CA,24,63.70,共用部份,鋼筋混凝土造,81年11月3日,十七層,
RPTNMLSKNHMFFCC58CA,24,30.05,見其他登記事項,鋼筋混凝土造,81年11月3日,十七層,地下三層
RPQNMLTKNHMFFCC38CA,22,143.54,住家用,鋼筋混凝土造,84年4月20日,二層,一層 二層
RPWNMLTKNHMFFCC98CA,34,92.86,住家用,鋼筋混凝土造,72年9月13日,五層,三層
RPPNMLMLNHMFFCC67CA,21,89.69,住家用,鋼筋混凝土造,84年12月20日,七層,六層
RPPNMLMLNHMFFCC67CA,21,46.92,共用部份,鋼筋混凝土造,84年12月20日,七層,
RPTNMLSJOHMFFBC48CA,40,69.62,住家用,鋼筋混凝土加強磚造,66年6月7日,六層,六層
RPQNMLSKNHMFFBC18CA,27,126.22,住家用,鋼筋混凝土造,78年12月29日,五層,五層 四層
RPQNMLSKNHMFFBC18CA,27,21.79,共用部份,鋼筋混凝土造,78年12月29日,五層,
RPRNMLSKNHMFFBC28CA,20,86.92,住家用,鋼筋混凝土造,85年11月19日,五層,四層
RPRNMLSKNHMFFBC28CA,20,25.39,共用部份,鋼筋混凝土造,85年11月19日,五層,
RPSNMLMLNHMFFBC87CA,18,65.98,住家用,鋼筋混凝土造,88年1月14日,十四層,十一層
RPSNMLMLNHMFFBC87CA,18,14.50,共用部份,鋼筋混凝土造,88年1月14日,十四層,
RPSNMLMLNHMFFBC87CA,18,4.94,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPSNMLMLNHMFFBC87CA,18,1.62,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPSNMLMLNHMFFBC87CA,18,.79,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVNMLPLNHMFFBC48CA,8,22.45,共用部份,鋼筋混凝土造,98年6月29日,六層,
RPVNMLPLNHMFFBC48CA,8,.17,住家用,鋼筋混凝土造,98年6月29日,六層,一層
RPVNMLPLNHMFFBC48CA,8,13.42,共用部份,鋼筋混凝土造,98年6月29日,六層,
RPVNMLPLNHMFFBC48CA,8,112.02,住家用,鋼筋混凝土造,98年6月29日,六層,一層
RPVNMLPLNHMFFBC48CA,8,.02,住家用,鋼筋混凝土造,97年12月26日,六層,六層
RPVNMLPLNHMFFBC48CA,8,25.55,共用部份,鋼筋混凝土造,98年6月29日,六層,
RPVNMLPLNHMFFBC48CA,8,.76,共用部份,鋼筋混凝土造,97年12月26日,六層,
RPVNMLPLNHMFFBC48CA,8,.01,見其他登記事項,鋼筋混凝土造,98年2月9日,六層,地下一層
RPVNMLPLNHMFFBC48CA,8,.10,共用部份,鋼筋混凝土造,98年2月9日,六層,
RPSNMLQLNHMFFBC28CA,18,107.52,住家用,鋼筋混凝土造,88年1月20日,七層,六層
RPSNMLQLNHMFFBC28CA,18,45.51,共用部份,鋼筋混凝土造,88年1月20日,七層,
RPWNMLLMNHMFFBC28CA,43,72.73,住家用,鋼筋混凝土加強磚造,63年5月23日,四層,二層
RPPNMLLJOHMFFBC37CA,39,58.33,住家用,鋼筋混凝土加強磚造,67年7月1日,四層,二層
RPQNMLNLNHMFFBC77CA,18,92.47,住家用,鋼筋混凝土造,88年1月14日,十五層,十二層
RPQNMLNLNHMFFBC77CA,18,13.49,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPQNMLNLNHMFFBC77CA,18,5.18,共用部份,鋼筋混凝土造,88年1月14日,十五層,
RPQNMLNLNHMFFBC77CA,18,2.19,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLNLNHMFFBC77CA,18,1.06,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPRNMLTKNHMFFBC38CA,19,65.45,住家用,鋼筋混凝土造,86年11月21日,十七層,九層
RPRNMLTKNHMFFBC38CA,19,10.45,共用部份,鋼筋混凝土造,86年11月21日,十七層,
RPRNMLTKNHMFFBC38CA,19,5.60,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPRNMLTKNHMFFBC38CA,19,34.17,共用部份,鋼筋混凝土造,86年11月21日,二十一層,
RPTNMLNLNHMFFCC18CA,20,102.32,住家用,鋼筋混凝土造,85年11月26日,十二層,六層
RPTNMLNLNHMFFCC18CA,20,6.69,共用部份,鋼筋混凝土造,85年11月26日,十二層,
RPTNMLNLNHMFFCC18CA,20,6.90,共用部份,鋼筋混凝土造,85年11月26日,十二層,
RPWPMLNLNHMFFCC68CA,31,90.29,住家用,鋼筋混凝土造,75年2月7日,五層,三層
RPWPMLNLNHMFFCC68CA,31,5.35,共用部份,鋼筋混凝土造,75年2月7日,五層,
RPWPMLNLNHMFFCC68CA,31,1.25,共用部份,鋼筋混凝土造,75年2月7日,五層,
RPSOMLNLNHMFFCC18CA,22,2.91,見其他登記事項,鋼筋混凝土造,84年1月17日,四層,一層 二層 三層 四層
RPSOMLNLNHMFFCC18CA,22,81.06,住家用,鋼筋混凝土造,84年1月24日,五層,五層
RPSOMLNLNHMFFCC18CA,22,12.28,共用部份,鋼筋混凝土造,84年1月24日,五層,
RPXNMLTKNHMFFCC09CA,35,101.89,住家用,鋼筋混凝土造,71年5月21日,五層,三層
RPOOMLMLNHMFFCC67CA,23,82.21,住家用,鋼筋混凝土造,83年10月15日,五層,五層
RPOOMLMLNHMFFCC67CA,23,2.36,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPOOMLMLNHMFFCC67CA,23,7.86,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPROMLMLNHMFFCC97CA,41,77.05,住家用,鋼筋混凝土加強磚造,65年1月13日,四層,四層
RPSOMLMLNHMFFCC08CA,22,80.07,住家用,鋼筋混凝土造,84年3月3日,七層,四層
RPSOMLMLNHMFFCC08CA,22,15.09,共用部份,鋼筋混凝土造,84年3月3日,七層,
RPVOMLMLNHMFFCC38CA,37,82.29,住家用,鋼筋混凝土造,69年3月8日,五層,五層
RPVOMLQLNHMFFCC78CA,1,106.28,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,七層
RPVOMLQLNHMFFCC78CA,1,1.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVOMLQLNHMFFCC78CA,1,59.29,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPVOMLQLNHMFFCC78CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPVOMLQLNHMFFCC78CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVOMLQLNHMFFCC78CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXOMLQLNHMFFCC98CA,1,193.28,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十二層
RPXOMLQLNHMFFCC98CA,1,1.86,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXOMLQLNHMFFCC98CA,1,94.84,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXOMLQLNHMFFCC98CA,1,.04,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPXOMLQLNHMFFCC98CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXOMLQLNHMFFCC98CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPPPMLQLNHMFFCC28CA,1,216.95,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,五層
RPPPMLQLNHMFFCC28CA,1,2.09,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPPPMLQLNHMFFCC28CA,1,62.40,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPPPMLQLNHMFFCC28CA,1,42.10,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPPPMLQLNHMFFCC28CA,1,.04,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPPPMLQLNHMFFCC28CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPPPMLQLNHMFFCC28CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPRPMLQLNHMFFCC48CA,1,193.28,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十六層
RPRPMLQLNHMFFCC48CA,1,1.86,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPRPMLQLNHMFFCC48CA,1,94.84,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPRPMLQLNHMFFCC48CA,1,.04,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPRPMLQLNHMFFCC48CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPRPMLQLNHMFFCC48CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSPMLQLNHMFFCC58CA,1,99.45,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,四層
RPSPMLQLNHMFFCC58CA,1,.96,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPSPMLQLNHMFFCC58CA,1,56.51,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSPMLQLNHMFFCC58CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPSPMLQLNHMFFCC58CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPSPMLQLNHMFFCC58CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTPMLQLNHMFFCC68CA,1,152.08,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,八層
RPTPMLQLNHMFFCC68CA,1,1.46,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTPMLQLNHMFFCC68CA,1,78.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTPMLQLNHMFFCC68CA,1,.03,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPTPMLQLNHMFFCC68CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTPMLQLNHMFFCC68CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPWPMLQLNHMFFCC98CA,1,193.28,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十一層
RPWPMLQLNHMFFCC98CA,1,1.86,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPWPMLQLNHMFFCC98CA,1,94.84,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPWPMLQLNHMFFCC98CA,1,.04,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPWPMLQLNHMFFCC98CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPWPMLQLNHMFFCC98CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXPMLQLNHMFFCC09CA,1,162.37,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,十二層
RPXPMLQLNHMFFCC09CA,1,1.56,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXPMLQLNHMFFCC09CA,1,48.30,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXPMLQLNHMFFCC09CA,1,31.51,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXPMLQLNHMFFCC09CA,1,.03,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPXPMLQLNHMFFCC09CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXPMLQLNHMFFCC09CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPOQMLQLNHMFFCC28CA,1,95.88,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,二十一層
RPOQMLQLNHMFFCC28CA,1,.92,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPOQMLQLNHMFFCC28CA,1,55.04,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPOQMLQLNHMFFCC28CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPOQMLQLNHMFFCC28CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPOQMLQLNHMFFCC28CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPRPMLPLNHMFFCC38CA,1,15.87,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPPOMLPLNHMFFCC08CA,21,107.59,住家用,鋼筋混凝土造,85年9月30日,五層,五層
RPPOMLPLNHMFFCC08CA,21,5.61,共用部份,鋼筋混凝土造,85年9月30日,五層,
RPPOMLPLNHMFFCC08CA,21,14.14,共用部份,鋼筋混凝土造,85年9月30日,五層,
RPPOMLPLNHMFFCC08CA,21,.16,見其他登記事項,鋼筋混凝土造,85年9月30日,五層,地下層
RPPOMLPLNHMFFCC08CA,21,31.25,共用部份,鋼筋混凝土造,85年9月30日,五層,
RPPNMLKMNHMFFCC57CA,36,81.76,住家用,鋼筋混凝土造,70年5月30日,五層,三層
RPRNMLMJOHMFFCC77CA,71,28.97,住家用,木造,35年2月1日,一層,一層
RPRPMLMJOHMFFCC97CA,20,81.62,住家用,鋼筋混凝土造,86年6月21日,八層,六層
RPRPMLMJOHMFFCC97CA,20,51.89,共用部份,鋼筋混凝土造,86年6月21日,九層,
RPRPMLMJOHMFFCC97CA,20,.89,見其他登記事項,鋼筋混凝土造,86年6月21日,九層,地下一層
RPRPMLMJOHMFFCC97CA,20,.34,共用部份,鋼筋混凝土造,86年6月21日,九層,
RPQNMLQLNHMFFCC38EA,1,51.68,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,二層
RPQNMLQLNHMFFCC38EA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPQNMLQLNHMFFCC38EA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPQNMLQLNHMFFCC38EA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPQNMLQLNHMFFCC38EA,1,21.12,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPQNMLQLNHMFFCC38EA,1,.50,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVNMLMLNHMFFBC28DA,42,45.33,住家用,鋼筋混凝土加強磚造,64年7月25日,四層,一層
RPVNMLMLNHMFFBC28DA,42,45.33,住家用,鋼筋混凝土加強磚造,64年7月25日,四層,一層
RPPNMLKKOHMFFCC47CA,51,74.36,見其他登記事項,加強磚造,55年8月17日,三層,一層 二層 三層
RPPNMLMKOHMFFCC67CA,9,107.44,住家用,鋼筋混凝土造,96年12月18日,十層,二層 三層
RPPNMLMKOHMFFCC67CA,9,19.41,共用部份,鋼筋混凝土造,96年12月18日,十層,
RPPNMLMKOHMFFCC67CA,9,28.56,共用部份,鋼筋混凝土造,96年12月18日,十層,
RPOOMLOLNHMFFCC87CA,23,53.56,住家用,鋼筋混凝土造,83年6月21日,四層,四層
RPUPMLQLNHMFFCC78CA,3,104.58,見其他登記事項,鋼筋混凝土造,102年12月4日,十三層,七層
RPUPMLQLNHMFFCC78CA,3,34.66,見其他登記事項,鋼筋混凝土造,102年12月4日,十四層,
RPUPMLQLNHMFFCC78CA,3,24.73,見其他登記事項,鋼筋混凝土造,102年12月4日,十四層,
RPUPMLQLNHMFFCC78CA,3,19.50,見其他登記事項,鋼筋混凝土造,102年12月4日,十四層,
RPPNMLNLNHMFFCC77CA,,81.67,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,七層
RPPNMLNLNHMFFCC77CA,,56.02,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPPNMLNLNHMFFCC77CA,,18.77,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPPNMLNLNHMFFCC77CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,二層
RPPNMLNLNHMFFCC77CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQNMLNLNHMFFCC87CA,,89.51,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,七層
RPQNMLNLNHMFFCC87CA,,53.49,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQNMLNLNHMFFCC87CA,,19.09,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQNMLNLNHMFFCC87CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,二層
RPQNMLNLNHMFFCC87CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPRNMLNLNHMFFCC97CA,,89.92,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,三層
RPRNMLNLNHMFFCC97CA,,24.84,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPRNMLNLNHMFFCC97CA,,23.74,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPRNMLNLNHMFFCC97CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,二層
RPRNMLNLNHMFFCC97CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPUOMLNLNHMFFCC38CA,35,106.21,住家用,鋼筋混凝土造,70年12月7日,四層,一層 騎樓 停車場
RPRPMLNLNHMFFCC18CA,35,101.37,住家用,鋼筋混凝土造,71年2月13日,五層,三層
